PIDN,ADDRESS,SALE_TEXT,SALES_CODE,LANDUSE_TE,RECD_DATE,RECD_PRICE,CITY_TEXT,DEED,lat,long
045-00-01-163.00,2479 EVERGREEN DR,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/1/2017,147500,COVINGTON,I 3977/ 260,38.9896,-84.5224
045-00-01-202.00,9254 HAWKSRIDGE DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/25/2017,142000,COVINGTON,I 3989/ 207,38.9882,-84.523
045-00-01-256.00,9304 HAWKSRIDGE DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/22/2017,139900,COVINGTON,I 3988/  30,38.9885,-84.5254
045-10-01-065.00,2203 MORRISON CT,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/24/2017,153500,COVINGTON,I 3989/   7,38.9786,-84.5362
045-10-01-113.00,4366 SIFFEL CT,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/4/2017,174700,COVINGTON,I 3980/ 186,38.9816,-84.5359
045-10-01-183.00,2202 SUMMERLIN ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/1/2017,158500,COVINGTON,I 3978/  47,38.9759,-84.536
045-10-01-227.00,4505 KIDWELL LN,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/25/2017,154000,COVINGTON,I 3990/  83,38.975,-84.5325
045-30-00-001.51,9117 TAMARACK DR,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,SINGLE FAMILY,8/29/2017,73200,COVINGTON,I 3991/ 210,38.9857,-84.5169
045-30-00-021.00,8 MEADOW HILL DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/17/2017,98900,COVINGTON,I 3985/ 330,38.9809,-84.522
045-30-00-041.00,115 MEADOW HILL DR,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/2/2017,66400,COVINGTON,I 3979/ 121,38.9786,-84.5226
045-30-00-072.00,18 BLUFFSIDE DR,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/4/2017,100000,COVINGTON,I 3980/ 321,38.9812,-84.5233
045-30-00-207.00,128 MEADOW HILL DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/28/2017,135000,COVINGTON,I 3991/  23,38.9784,-84.5246
045-30-00-357.00,137 TANDO WAY,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/3/2017,116500,COVINGTON,I 3980/   4,38.9779,-84.5197
045-30-00-410.00,1 BLUFFSIDE DR,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/11/2017,71500,COVINGTON,I 3983/ 144,38.9799,-84.5215
045-30-00-455.00,36 HIDEAWAY DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/22/2017,95700,COVINGTON,I 3988/ 123,38.979,-84.5197
045-30-00-456.00,37 HIDEAWAY DR,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/4/2017,119000,COVINGTON,I 3980/  87,38.9786,-84.5193
045-30-00-496.01,107 BLUFFSIDE DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/15/2017,125000,COVINGTON,I 3984/ 289,38.9829,-84.5267
045-30-00-501.01,112 BLUFFSIDE DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/3/2017,132000,COVINGTON,I 3979/ 127,38.9841,-84.5264
045-30-00-598.00,44 CRYSTAL LAKE DR,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/15/2017,22000,COVINGTON,I 3984/ 218,38.9832,-84.5254
045-30-00-602.00,1 JUAREZ CIR,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/21/2017,90000,COVINGTON,I 3987/ 134,38.9833,-84.5204
045-30-00-653.00,11 RIDGEPORT DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/28/2017,126000,COVINGTON,I 3991/ 110,38.9858,-84.5193
045-30-01-015.00,25 OTTER DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/25/2017,129900,COVINGTON,I 3990/ 132,38.9795,-84.5156
045-30-01-090.00,174 TANDO WAY,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/25/2017,146700,COVINGTON,I 3990/  63,38.9777,-84.5174
045-40-00-051.00,147 MEADOW HILL DR,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/21/2017,115500,COVINGTON,I 3986/ 300,38.976,-84.5234
054-21-03-009.00,305 6TH ST W,,9999,SINGLE FAMILY,8/29/2017,64000,COVINGTON,C 6235/  51,39.0839,-84.5162
054-21-03-012.00,253 6TH ST W,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,SINGLE FAMILY,8/3/2017,169000,COVINGTON,C 6217/ 214,39.0839,-84.5159
054-21-03-020.00,302 PERSHING AVE,,9999,VACANT LAND,8/29/2017,64000,COVINGTON,C 6235/  51,39.0836,-84.5161
054-21-03-028.00,324 PERSHING AVE,SALE $ INCL> 1 PROPERTY,11,PAVED LOT,8/9/2017,300000,COVINGTON,C 6221/ 167,39.0836,-84.517
054-21-03-029.01,616 MAIN ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,RETAIL W/APARTMENTS,8/22/2017,357000,COVINGTON,C 6230/  73,39.0836,-84.5173
054-21-03-033.00,608 MAIN ST,SALE $ INCL> 1 PROPERTY,11,RETAIL W/APARTMENTS,8/9/2017,300000,COVINGTON,C 6221/ 167,39.0838,-84.5173
054-21-06-003.00,323 7TH ST W,SALE $ INCL> 1 PROPERTY,11,SINGLE FAMILY,8/7/2017,275000,COVINGTON,C 6219/ 311,39.0826,-84.5165
054-21-06-004.00,321 7TH ST W,SALE $ INCL> 1 PROPERTY,11,VACANT LAND,8/7/2017,275000,COVINGTON,C 6219/ 311,39.0826,-84.5164
054-21-06-005.00,319 7TH ST W,SALE $ INCL> 1 PROPERTY,11,VACANT LAND,8/7/2017,275000,COVINGTON,C 6219/ 311,39.0827,-84.5164
054-21-06-006.00,317 7TH ST W,SALE $ INCL> 1 PROPERTY,11,VACANT LAND,8/7/2017,275000,COVINGTON,C 6219/ 311,39.0827,-84.5163
054-21-09-006.00,236 KENTUCKY AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/18/2017,210000,COVINGTON,C 6228/  95,39.0848,-84.5153
054-21-17-008.00,421-23 MADISON AVE,XFER BETWEEN AFFILIATED COMPANIES,18,OFFICE TOWER - 3 STORY & UP,8/23/2017,324500,COVINGTON,C 6230/ 296,39.0863,-84.5113
054-21-18-004.00,117 5TH ST W,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/17/2017,75000,COVINGTON,C 6226/ 261,39.0852,-84.5133
054-22-11-001.00,427-29 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0762,-84.5165
054-22-11-002.00,425 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0762,-84.5164
054-22-11-003.00,423 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0762,-84.5163
054-22-11-004.00,421 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0762,-84.5163
054-22-11-005.00,419 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0762,-84.5162
054-22-11-007.00,415 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0763,-84.516
054-22-11-008.00,413 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0763,-84.5159
054-22-11-009.00,411 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0763,-84.5158
054-22-11-010.00,409 12TH ST W,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/22/2017,900,COVINGTON,C 6230/ 129,39.0763,-84.5157
054-22-13-012.00,301-03 PIKE ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,OFFICE BLDG 1 OR 2 STORY,8/2/2017,180000,COVINGTON,C 6216/  80,39.08,-84.515
054-22-18-012.00,305 ORCHARD ST,TRANSCTION INVOLVNG NONTXBL ENTITY,5,SINGLE FAMILY,8/8/2017,24700,COVINGTON,C 6221/  29,39.0776,-84.5141
054-22-18-028.00,320 12TH ST W,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/4/2017,103000,COVINGTON,C 6218/  48,39.077,-84.5145
054-23-01-009.00,721-31 MADISON AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,OTHER RETAIL,8/1/2017,815000,COVINGTON,C 6214/ 225,39.0824,-84.5102
054-23-14-005.00,705 GREENUP ST,,9999,SINGLE FAMILY,8/30/2017,75000,COVINGTON,C 6235/ 331,39.0836,-84.5072
054-24-06-015.00,24 10TH ST E,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,GARAGE/PARKING SPACE,8/11/2017,,COVINGTON,C 6223/ 281,39.081,-84.5083
054-24-21-011.00,229 10TH ST E,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/24/2017,120000,COVINGTON,C 6232/ 253,39.0812,-84.5049
054-42-04-003.00,311 TREVOR ST,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/9/2017,9900,COVINGTON,C 6222/  25,39.0778,-84.503
054-42-05-025.00,342 PLEASANT ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/16/2017,6300,COVINGTON,C 6225/ 346,39.0771,-84.5016
055-11-08-007.00,1514 KAVANAUGH ST,,9999,SINGLE FAMILY,8/30/2017,12500,COVINGTON,C 6236/  91,39.0724,-84.5163
055-11-17-018.00,1533 WOODBURN AVE,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/23/2017,24700,COVINGTON,C 6231/ 188,39.0716,-84.5136
055-11-25-028.00,1408 HOLMAN ST,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,TWO FAMILY,8/8/2017,50000,COVINGTON,C 6221/   6,39.0743,-84.5127
055-12-02-067.00,714 HIGHLAND AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/28/2017,46000,COVINGTON,C 6234/  91,39.0645,-84.5175
055-12-08-023.00,2005 HOWELL ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/24/2017,78500,COVINGTON,C 6232/ 167,39.0646,-84.5113
055-12-09-022.00,1717 EUCLID AVE,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/21/2017,132500,COVINGTON,C 6228/ 253,39.0682,-84.5142
055-12-12-013.00,1628 EUCLID AVE,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/10/2017,75000,COVINGTON,C 6222/ 157,39.0694,-84.5146
055-12-20-010.00,1821 HOLMAN ST,TRANSCTION INVOLVNG NONTXBL ENTITY,5,SINGLE FAMILY,8/8/2017,86000,COVINGTON,C 6220/  68,39.0671,-84.5112
055-13-07-015.00,1326-28 WOOD ST,TRANSCTION INVOLVNG NONTXBL ENTITY,5,VACANT LAND,8/2/2017,100,COVINGTON,C 6216/ 172,39.076,-84.5071
055-13-07-030.00,18 MARTIN ST,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,SINGLE FAMILY,8/11/2017,20000,COVINGTON,C 6224/  13,39.075,-84.507
055-13-07-032.00,14 MARTIN ST,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/11/2017,22000,COVINGTON,C 6224/  21,39.075,-84.5071
055-13-08-005.00,21 MARTIN ST,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/11/2017,20000,COVINGTON,C 6224/   5,39.0745,-84.5068
055-13-09-005.00,15 15TH ST E,,9999,SINGLE FAMILY,8/29/2017,75000,COVINGTON,C 6235/ 114,39.0736,-84.5068
055-13-13-026.00,1555 GREENUP ST,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,TWO FAMILY,8/7/2017,15000,COVINGTON,C 6218/ 329,39.0722,-84.5045
055-13-16-001.00,1402 GREENUP ST,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,THREE FAMILY,8/8/2017,164000,COVINGTON,C 6220/ 160,39.0752,-84.5043
055-14-03-018.00,214 20TH ST W,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,SINGLE FAMILY,8/22/2017,48600,COVINGTON,C 6230/  32,39.0659,-84.5097
055-14-17-007.00,1813 SCOTT ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/2/2017,94900,COVINGTON,C 6215/ 272,39.069,-84.505
055-14-19-030.00,1906 PEARL ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/21/2017,23000,COVINGTON,C 6229/   4,39.0682,-84.5051
055-14-24-008.00,1809 GREENUP ST,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/11/2017,110000,COVINGTON,C 6222/ 301,39.0693,-84.5038
055-14-27-019.00,2009 GREENUP ST,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/7/2017,105000,COVINGTON,C 6220/   1,39.067,-84.5031
055-20-02-005.00,2222 GENEVIEVE DR,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/17/2017,105000,COVINGTON,C 6227/ 116,39.0604,-84.5202
055-20-08-001.02,707 FRANCIS LN,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/9/2017,87500,COVINGTON,C 6221/ 116,39.0566,-84.5158
055-20-10-029.00,816 MONTE LN,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/4/2017,124000,COVINGTON,C 6218/  75,39.0562,-84.5195
055-21-01-149.00,652 POINTE BENTON LN,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/7/2017,284900,COVINGTON,C 6219/ 228,39.0637,-84.5144
055-21-04-006.00,423 22ND ST W,,9999,SINGLE FAMILY,8/31/2017,105000,COVINGTON,C 6236/ 343,39.0629,-84.5109
055-21-04-024.00,2214 CENTER ST,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/17/2017,36600,COVINGTON,C 6227/   3,39.0624,-84.511
055-23-03-020.00,2226 BUSSE ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/11/2017,54500,COVINGTON,C 6223/ 258,39.0624,-84.51
055-23-09-027.00,2436 WARREN ST,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,SINGLE FAMILY,8/15/2017,28000,COVINGTON,C 6225/ 109,39.0604,-84.5078
055-23-17-013.00,12 24TH ST E,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/21/2017,50000,COVINGTON,C 6228/ 245,39.0633,-84.5042
055-23-20-018.00,10 25TH ST E,GOOD SALE/ARMS LENGTH TRANSACTION,0,TWO FAMILY,8/2/2017,126900,COVINGTON,C 6216/  41,39.0614,-84.5036
055-24-06-031.00,2776 MADISON AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,THREE FAMILY,8/11/2017,135000,COVINGTON,C 6223/  59,39.0567,-84.5042
055-31-09-013.00,333 16TH ST E,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/17/2017,12500,COVINGTON,C 6227/ 179,39.072,-84.5009
055-31-15-011.00,1607 EASTERN AVE,XFER BETWEEN AFFILIATED COMPANIES,18,OTHER RETAIL,8/23/2017,125000,COVINGTON,C 6230/ 292,39.0718,-84.4988
055-31-15-020.00,422 17TH ST E,XFER BETWEEN AFFILIATED COMPANIES,18,PAVED LOT,8/23/2017,125000,COVINGTON,C 6230/ 292,39.0717,-84.4989
055-31-21-020.00,504 17TH ST E,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,TWO FAMILY,8/24/2017,36500,COVINGTON,C 6232/ 316,39.0717,-84.4984
055-32-01-026.00,218 18TH ST E,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/8/2017,69500,COVINGTON,C 6220/ 208,39.0701,-84.5027
055-32-17-001.00,401 DELMAR PL,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/25/2017,24000,COVINGTON,C 6233/  80,39.0684,-84.4997
055-32-21-002.00,505-07 DELMAR PL,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/21/2017,22500,COVINGTON,C 6229/ 109,39.0685,-84.4983
055-41-01-003.00,102 STERRETT AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/21/2017,199000,COVINGTON,C 6229/  89,39.0644,-84.5034
055-41-05-003.00,216 24TH ST E,,9999,SINGLE FAMILY,8/30/2017,5500,COVINGTON,C 6236/   5,39.063,-84.5012
055-41-07-005.00,9 LEVASSOR PL,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/18/2017,134900,COVINGTON,C 6227/ 336,39.06,-84.5023
056-11-08-028.00,2732 ROSINA AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/11/2017,63500,COVINGTON,C 6223/ 115,39.0522,-84.5107
056-12-03-008.00,3302 COTTAGE AVE,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/2/2017,96900,COVINGTON,C 6216/ 228,39.0457,-84.5157
056-12-04-005.00,907 33RD ST W,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/11/2017,64000,COVINGTON,C 6223/  39,39.0461,-84.5145
056-12-04-008.00,901 33RD ST W,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/23/2017,105000,COVINGTON,C 6231/ 340,39.0461,-84.5142
056-12-15-022.00,3316 WATSON AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/16/2017,70000,COVINGTON,C 6226/   3,39.0468,-84.5116
056-13-02-006.00,2715 IOWA AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/4/2017,84500,COVINGTON,C 6218/ 126,39.0537,-84.51
056-13-05-016.00,206 35TH ST W,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/21/2017,15000,COVINGTON,C 6228/ 144,39.0489,-84.5059
056-13-05-023.00,3410 GRAFF ST,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/7/2017,85000,COVINGTON,C 6219/ 126,39.0487,-84.5065
056-13-09-005.00,117 33RD ST W,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,TWO FAMILY,8/11/2017,100000,COVINGTON,C 6223/ 312,39.0502,-84.5056
056-13-12-021.00,32 30TH ST W,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/7/2017,60000,COVINGTON,C 6219/ 315,39.0532,-84.5052
056-13-13-012.00,17 30TH ST W,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/22/2017,40000,COVINGTON,C 6230/  66,39.0532,-84.5042
056-13-14-021.00,8 32ND ST W,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/7/2017,46000,COVINGTON,C 6219/  16,39.0523,-84.5036
056-13-14-027.00,22 32ND ST W,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/15/2017,114000,COVINGTON,C 6225/ 117,39.0521,-84.5042
056-13-16-015.00,3312 ROGERS ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/2/2017,72900,COVINGTON,C 6216/ 103,39.0503,-84.5042
056-14-08-013.00,14 INEZ AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,4-19 UNIT APARTMENTS,8/23/2017,97000,COVINGTON,C 6231/  50,39.048,-84.5042
056-14-10-004.00,17 SOUTHERN AVE W,,9999,RETAIL W/APARTMENTS,8/29/2017,65000,COVINGTON,C 6235/ 144,39.0473,-84.5041
056-23-01-002.00,39 41ST ST E,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/22/2017,12000,COVINGTON,C 6230/ 115,39.0426,-84.5035
056-23-03-163.00,4308 WINSTON AVE,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,TWO FAMILY,8/7/2017,70000,COVINGTON,C 6218/ 284,39.0408,-84.5065
056-31-10-024.00,114 DANIELS ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/17/2017,85000,COVINGTON,C 6227/  59,39.0513,-84.5009
056-31-11-023.00,3414 CHURCH ST,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/1/2017,133900,COVINGTON,C 6215/  37,39.0505,-84.5014
056-31-12-008.00,115 35TH ST E,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/24/2017,10000,COVINGTON,C 6232/ 338,39.0498,-84.501
056-31-14-011.00,218 36TH ST E,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/25/2017,54700,COVINGTON,C 6233/ 190,39.049,-84.4996
056-31-22-001.00,3514 GLENN AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/25/2017,143000,COVINGTON,C 6233/ 148,39.0494,-84.4977
056-32-06-007.00,45 40TH ST E,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/1/2017,20000,COVINGTON,C 6215/ 106,39.0435,-84.5026
056-32-08-006.00,3719 LINCOLN AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/22/2017,74900,COVINGTON,C 6230/ 123,39.0467,-84.5008
056-32-14-014.00,3722 LINCOLN AVE,,9999,SINGLE FAMILY,8/30/2017,5000,COVINGTON,C 6236/ 111,39.0466,-84.5004
056-32-15-006.00,3803 PARK AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/7/2017,41200,COVINGTON,C 6218/ 241,39.0461,-84.4995
056-34-05-012.00,3916 LESLIE AVE,,9999,SINGLE FAMILY,8/31/2017,25000,COVINGTON,C 6237/  33,39.0444,-84.4932
056-41-02-018.00,141 41ST ST E,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/18/2017,47000,COVINGTON,C 6227/ 326,39.0423,-84.4999
056-41-03-017.00,139 42ND ST E,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/28/2017,96500,COVINGTON,C 6234/ 324,39.0414,-84.5002
056-41-03-049.00,152 43RD ST E,SALE $ INCL> 1 PROPERTY,11,SINGLE FAMILY,8/2/2017,19100,COVINGTON,C 6215/ 292,39.0409,-84.4995
056-41-04-028.00,4312 CHURCH ST,NH SALE/CHANGED BY CONSTRUCTION,8,SINGLE FAMILY,8/24/2017,99000,COVINGTON,C 6232/ 191,39.0405,-84.5022
056-41-04-045.00,141 43RD ST E,SALE $ INCL> 1 PROPERTY,11,VACANT LAND,8/2/2017,19100,COVINGTON,C 6215/ 292,39.0404,-84.5002
056-41-04-047.00,151 43RD ST E,SALE $ INCL> 1 PROPERTY,11,VACANT LAND,8/2/2017,19100,COVINGTON,C 6215/ 292,39.0405,-84.4997
056-41-05-023.00,324 42ND ST E,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/17/2017,2900,COVINGTON,C 6226/ 332,39.0423,-84.497
056-42-01-061.00,4604 VICTORY AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/1/2017,28500,COVINGTON,C 6215/ 158,39.0353,-84.4983
056-42-02-007.00,4509 DECOURSEY AVE,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,TWO FAMILY,8/28/2017,12500,COVINGTON,C 6234/ 115,39.0369,-84.4959
056-43-05-010.00,4423 VERMONT AVE,,9999,SINGLE FAMILY,8/31/2017,33300,COVINGTON,C 6237/ 189,39.0385,-84.4945
056-43-10-003.00,4306 MICHIGAN AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/2/2017,33100,COVINGTON,C 6216/  57,39.0415,-84.4934
056-44-01-009.00,4531 HUNTINGTON AVE,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/23/2017,75000,COVINGTON,C 6231/ 207,39.0362,-84.495
059-10-00-051.00,3423 HEATHERMOOR BLVD,SALE BETWEEN FAMILY/NOT ARMS LENGTH,2,SINGLE FAMILY,8/22/2017,245500,COVINGTON,I 3988/  25,38.9854,-84.5084
059-10-00-107.00,5704 HEATHWOOD CT,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,8/25/2017,243000,COVINGTON,I 3989/ 291,38.986,-84.5112
059-30-00-115.00,688 CLOVER DR,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,8/22/2017,135000,COVINGTON,I 3988/  53,38.9825,-84.501
059-40-00-345.00,3744 LIPSCOMB RD,SALE $ INCL> 1 PROPERTY,11,VACANT LAND,8/17/2017,166000,COVINGTON,I 3986/  77,38.9707,-84.4904
059-40-00-346.00,3744 LIPSCOMB RD,SALE $ INCL> 1 PROPERTY,11,SINGLE FAMILY,8/17/2017,166000,COVINGTON,I 3986/  77,38.9707,-84.4901
040-10-01-014.00,383 ALTAMONT RD,GD SL NEEDS REHAB/ESTATE SALE/RELO,20,SINGLE FAMILY,1/22/2019,40000,COVINGTON,C 6586/ 257,39.0913,-84.5359
040-30-00-019.00,307 WESTERN AVE,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,1/9/2019,128900,COVINGTON,C 6580/  21,39.0872,-84.5255
040-30-00-123.00,1021 JOHN ST,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,1/15/2019,36600,COVINGTON,C 6582/ 330,39.0879,-84.5314
040-41-04-005.00,1003 EDGEHILL RD,GOOD SALE/ARMS LENGTH TRANSACTION,0,SINGLE FAMILY,1/16/2019,275000,COVINGTON,C 6584/ 300,39.0836,-84.5304
040-41-12-061.00,G061 WINDING WAY,FAMILY/BUSINESS XFR/NOT ARMS LENGTH,2,GARAGE/PARKING SPACE,1/28/2019,11500,COVINGTON,C 6590/  70,39.0837,-84.5272
040-41-12-074.00,G074 WINDING WAY,FAMILY/BUSINESS XFR/NOT ARMS LENGTH,2,GARAGE/PARKING SPACE,1/28/2019,11500,COVINGTON,C 6590/  78,39.0837,-84.5273
040-44-01-012.00,915 WESTERN AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,1/24/2019,26200,COVINGTON,C 6588/ 102,39.0776,-84.5242
040-44-01-017.00,925 WESTERN AVE,FORECLOSURE XFER/PURCHASE FROM BANK,12,SINGLE FAMILY,1/29/2019,53400,COVINGTON,C 6591/   8,39.0773,-84.5242
