id,date,hap,fdate,saledate,saleval,fdummy,sdummy,spell
055.13.11.024.00,10/1/14,0,,4/1/18,6.551080335,0,1,42
055.13.16.019.00,10/1/14,0,,,10.1266311,0,0,60
055.14.27.027.00,10/1/14,0,,12/1/17,10.1266311,0,1,38
055.20.01.002.00,10/1/14,0,,5/1/17,11.60823564,0,1,31
055.20.10.033.00,10/1/14,0,9/1/15,,11.64395373,1,0,11
055.21.01.108.00,10/1/14,0,,11/1/18,11.82846587,0,1,49
055.21.01.111.00,10/1/14,0,,11/1/18,11.44357539,0,1,49
055.21.01.115.00,10/1/14,0,,,11.33020383,0,0,60
055.21.01.118.00,10/1/14,0,,11/1/18,11.72803684,0,1,49
055.21.01.123.00,10/1/14,0,,11/1/18,11.44357539,0,1,49
055.21.03.005.00,10/1/14,0,,,10.08580911,0,0,60
055.21.04.010.00,10/1/14,0,,,10.57387775,0,0,60
055.21.04.011.00,10/1/14,0,,,10.57387775,0,0,60
055.23.04.004.00,10/1/14,0,,3/1/17,10.96647266,0,1,29
055.23.08.014.00,10/1/14,0,,,10.35774282,0,0,60
055.23.18.007.00,10/1/14,0,,3/1/18,8.853665428,0,1,41
055.24.05.001.00,10/1/14,0,,4/1/15,10.9560559,0,1,6
055.24.05.001.00,10/1/14,0,,7/1/15,10.9560559,0,1,9
055.24.06.019.00,10/1/14,0,,6/1/17,9.546812609,0,1,32
055.24.06.019.01,10/1/14,0,,6/1/17,9.546812609,0,1,32
055.31.01.019.00,10/1/14,0,,,10.30895266,0,0,60
055.31.01.031.00,10/1/14,0,,,9.510444964,0,0,60
055.31.10.028.00,10/1/14,0,9/1/15,,10.81977828,1,0,11
055.31.27.005.00,10/1/14,0,,,9.61580548,0,0,60
055.32.01.013.00,10/1/14,0,,,11.08214255,0,0,60
055.32.02.031.00,10/1/14,1,,,10.41331268,0,0,60
055.32.16.016.00,10/1/14,0,,,10.59663473,0,0,60
055.32.22.008.00,10/1/14,0,7/1/15,,11.03650127,1,0,9
055.32.24.004.00,10/1/14,0,,4/1/15,14.02658153,0,1,6
055.32.28.006.00,10/1/14,0,,,11.59910316,0,0,60
055.32.29.003.00,10/1/14,0,,,11.34922937,0,0,60
055.32.30.013.00,10/1/14,0,,,11.81303006,0,0,60
055.41.05.031.00,10/1/14,0,,,11.08214255,0,0,60
055.41.15.001.00,10/1/14,0,,,12.08953883,0,0,60
055.42.10.001.00,10/1/14,0,,,10.23995979,0,0,60
056.11.01.038.00,10/1/14,0,,,11.09741002,0,0,60
056.11.03.008.00,10/1/14,0,11/1/14,,10.94376426,1,0,1
056.11.08.009.00,10/1/14,0,7/1/15,,10.72106231,1,0,9
056.11.08.073.00,10/1/14,0,,,11.71177632,0,0,60
056.12.04.024.00,10/1/14,0,,,10.20359214,0,0,60
056.12.07.012.00,10/1/14,0,,,10.88743693,0,0,60
056.12.08.001.00,10/1/14,0,,,,0,0,60
056.12.16.008.00,10/1/14,1,,6/1/16,10.75149944,0,1,20
056.13.04.009.00,10/1/14,0,,,10.62132735,0,0,60
056.13.13.034.00,10/1/14,0,,,11.54732689,0,0,60
056.13.14.027.00,10/1/14,0,,8/1/17,10.1064284,0,1,34
056.13.15.006.00,10/1/14,0,,,11.28978191,0,0,60
056.23.03.001.00,10/1/14,0,,,11.05564061,0,0,60
056.23.03.010.00,10/1/14,0,,4/1/15,11.08980542,0,1,6
056.31.01.007.00,10/1/14,0,,,10.93310697,0,0,60
056.31.13.008.00,10/1/14,0,12/1/15,,,1,0,14
056.31.15.009.00,10/1/14,0,11/1/14,,11.48349665,1,0,1
056.31.18.012.00,10/1/14,0,,,10.56100756,0,0,60
056.32.11.004.00,10/1/14,0,3/1/15,,10.84544603,1,0,5
056.32.13.011.00,10/1/14,0,,3/1/15,11.24635236,0,1,5
056.32.23.003.00,10/1/14,0,,,,0,0,60
056.32.23.024.00,10/1/14,0,4/1/15,,10.74935582,1,0,6
056.32.24.004.00,10/1/14,0,,,11.04452056,0,0,60
056.32.25.004.00,10/1/14,0,,,11.11095425,0,0,60
056.34.01.007.00,10/1/14,0,,,11.08980542,0,0,60
056.41.01.006.00,10/1/14,0,,,10.91508846,0,0,60
056.41.02.017.00,10/1/14,0,,,10.1064284,0,0,60
056.41.02.029.00,10/1/14,0,,10/1/15,10.88369161,0,1,12
056.41.02.029.00,10/1/14,0,,4/1/18,10.88369161,0,1,42
056.41.02.045.00,10/1/14,0,3/1/15,,10.6454249,1,0,5
056.41.06.011.00,10/1/14,0,,,11.38509209,0,0,60
056.41.06.015.01,10/1/14,0,,,11.25803322,0,0,60
056.41.10.001.00,10/1/14,0,,,9.998797732,0,0,60
056.41.10.011.00,10/1/14,0,,,10.62132735,0,0,60
056.42.02.023.00,10/1/14,1,,8/1/15,10.73856823,0,1,10
056.42.02.023.00,10/1/14,1,9/1/18,,10.73856823,1,0,47
056.43.01.034.00,10/1/14,0,,2/1/18,9.928180165,0,1,40
056.43.08.015.00,10/1/14,0,,,10.37349118,0,0,60
056.43.10.009.00,10/1/14,0,,,11.28978191,0,0,60
056.44.07.009.00,10/1/14,0,,,,0,0,60
059.00.00.003.25,10/1/14,0,,,12.15477935,0,0,60
059.20.00.008.00,10/1/14,0,,,10.45160896,0,0,60
059.30.00.064.00,10/1/14,0,,,11.53761808,0,0,60
059.30.10.003.00,10/1/14,0,,,12.30138283,0,0,60
040.30.00.018.00,12/1/14,1,,,11.41861479,0,0,60
040.30.00.087.00,12/1/14,0,,9/1/15,9.680344001,0,1,9
040.32.04.002.00,12/1/14,0,,8/1/17,14.5809784,0,1,32
040.32.05.005.00,12/1/14,0,,8/1/17,14.5809784,0,1,32
040.32.05.006.00,12/1/14,0,,8/1/17,14.5809784,0,1,32
040.32.05.007.00,12/1/14,0,,8/1/17,14.5809784,0,1,32
040.32.05.008.00,12/1/14,0,,5/1/17,14.5809784,0,1,29
040.32.05.009.00,12/1/14,0,,5/1/17,14.5809784,0,1,29
040.32.05.010.00,12/1/14,0,,5/1/17,14.5809784,0,1,29
040.32.05.011.00,12/1/14,0,,5/1/17,14.5809784,0,1,29
040.32.06.001.00,12/1/14,0,,8/1/17,14.5809784,0,1,32
040.32.06.003.00,12/1/14,0,,8/1/17,14.5809784,0,1,32
040.41.12.071.00,12/1/14,0,,,9.472704636,0,0,60
040.43.09.035.00,12/1/14,0,,1/1/17,11.49272276,0,1,25
040.44.09.009.00,12/1/14,0,,8/1/15,9.392661929,0,1,8
040.44.09.024.00,12/1/14,0,,,10.0301202,0,0,60
040.44.10.005.00,12/1/14,0,,,9.472704636,0,0,60
040.44.17.010.00,12/1/14,0,,8/1/17,11.27720313,0,1,32
040.44.17.010.00,12/1/14,0,,4/1/15,11.27720313,0,1,4
040.44.17.010.00,12/1/14,0,,8/1/16,11.27720313,0,1,20
041.30.02.006.26,12/1/14,0,,,12.99453001,0,0,60
041.30.02.011.58,12/1/14,0,,9/1/15,13.01321793,0,1,9
041.33.06.037.00,12/1/14,0,,,9.392661929,0,0,60
041.40.00.002.00,12/1/14,1,,,11.42954386,0,0,60
041.40.21.003.00,12/1/14,0,,11/1/18,11.88379913,0,1,47
045.00.01.008.00,12/1/14,0,,,11.77528973,0,0,60
045.30.00.001.11,12/1/14,0,2/1/15,,11.26446411,1,0,2
045.30.00.001.11,12/1/14,0,2/1/15,,11.26446411,1,0,2
045.30.00.001.21,12/1/14,0,,,11.59910316,0,0,60
045.30.00.058.00,12/1/14,1,,8/1/15,11.35040654,0,1,8
045.30.00.163.00,12/1/14,0,,,11.56171563,0,0,60
045.30.00.170.00,12/1/14,0,,2/1/15,11.2708539,0,1,2
045.30.00.170.00,12/1/14,0,,2/1/15,11.2708539,0,1,2
045.30.00.583.00,12/1/14,0,,,11.46163217,0,0,60
045.30.00.633.00,12/1/14,0,,,10.94552949,0,0,60
054.21.01.001.00,12/1/14,0,,,12.67607627,0,0,60
054.21.01.002.01,12/1/14,0,,,12.67607627,0,0,60
054.21.01.002.02,12/1/14,0,,,12.67607627,0,0,60
054.21.01.003.00,12/1/14,0,,,12.67607627,0,0,60
054.21.04.037.00,12/1/14,0,,,11.97350987,0,0,60
054.21.06.019.00,12/1/14,0,,11/1/16,9.83091686,0,1,23
054.21.15.020.00,12/1/14,0,,10/1/18,9.903487553,0,1,46
054.22.05.007.00,12/1/14,0,,,12.18075484,0,0,60
054.22.06.010.00,12/1/14,0,,,11.99535161,0,0,60
054.22.07.014.00,12/1/14,0,,,11.28978191,0,0,60
054.22.18.003.00,12/1/14,0,,,11.40756495,0,0,60
054.22.22.003.00,12/1/14,0,,,10.34174248,0,0,60
054.22.22.009.00,12/1/14,0,,,10.54534144,0,0,60
054.22.27.011.00,12/1/14,0,,,10.1266311,0,0,60
054.22.27.018.00,12/1/14,0,,2/1/16,10.1266311,0,1,14
054.22.27.018.00,12/1/14,0,,2/1/16,10.1266311,0,1,14
054.23.09.009.00,12/1/14,0,,5/1/18,9.210340372,0,1,41
054.23.19.026.00,12/1/14,0,1/1/15,,10.98019501,1,0,1
054.24.21.006.00,12/1/14,0,,,10.61152335,0,0,60
054.24.21.013.00,12/1/14,0,,4/1/17,10.61152335,0,1,28
054.24.21.016.00,12/1/14,1,,3/1/17,10.61152335,0,1,27
054.24.21.030.00,12/1/14,0,,,10.61152335,0,0,60
054.24.21.035.00,12/1/14,1,,3/1/17,10.61152335,0,1,27
054.24.25.014.00,12/1/14,0,,,8.987196821,0,0,60
054.42.02.019.00,12/1/14,0,,11/1/17,8.974618038,0,1,35
054.42.02.019.00,12/1/14,0,,11/1/16,8.974618038,0,1,23
054.42.03.020.00,12/1/14,0,,5/1/15,10.30895266,0,1,5
054.42.03.020.00,12/1/14,0,,5/1/15,10.30895266,0,1,5
054.42.03.022.00,12/1/14,0,,,10.20359214,0,0,60
054.42.04.025.00,12/1/14,0,,6/1/17,9.417354541,0,1,30
054.42.04.025.00,12/1/14,0,,6/1/18,9.417354541,0,1,42
054.42.11.013.00,12/1/14,0,1/1/15,,10.86092023,1,0,1
055.11.04.012.00,12/1/14,0,,,10.20359214,0,0,60
055.11.09.002.00,12/1/14,0,2/1/15,,10.79137881,1,0,2
055.11.09.002.00,12/1/14,0,2/1/15,,10.79137881,1,0,2
055.11.25.026.00,12/1/14,0,,,8.9226583,0,0,60
055.11.31.030.00,12/1/14,0,,1/1/18,10.71441777,0,1,37
055.12.06.014.00,12/1/14,0,,6/1/18,10.88369161,0,1,42
055.12.06.014.00,12/1/14,0,,5/1/15,10.88369161,0,1,5
055.12.06.014.00,12/1/14,0,,5/1/15,10.88369161,0,1,5
055.12.06.055.00,12/1/14,0,1/1/15,,10.37349118,1,0,1
055.12.10.010.00,12/1/14,0,,,11.68266824,0,0,60
055.12.13.002.00,12/1/14,0,5/1/15,,10.87615862,1,0,5
055.12.13.002.00,12/1/14,0,5/1/15,,10.87615862,1,0,5
055.12.19.017.00,12/1/14,0,,,11.28978191,0,0,60
055.12.20.024.00,12/1/14,0,,9/1/16,11.82041016,0,1,21
055.12.22.015.00,12/1/14,0,3/1/15,,10.43998092,1,0,3
055.13.11.010.00,12/1/14,0,,2/1/15,8.318742253,0,1,2
055.13.11.010.00,12/1/14,0,,2/1/15,8.318742253,0,1,2
055.13.11.031.00,12/1/14,0,,,6.214608098,0,0,60
055.13.15.025.00,12/1/14,0,,,10.08580911,0,0,60
055.13.16.032.00,12/1/14,0,,4/1/17,11.73606902,0,1,28
055.14.02.005.00,12/1/14,0,,9/1/15,10.16585182,0,1,9
055.14.03.010.00,12/1/14,0,6/1/15,,10.21464198,1,0,6
055.14.04.006.00,12/1/14,0,,,9.629050707,0,0,60
055.14.06.005.00,12/1/14,0,,,8.411832676,0,0,60
055.14.06.007.00,12/1/14,0,,,10.30895266,0,0,60
055.14.09.001.02,12/1/14,0,,,13.21767356,0,0,60
055.21.01.102.00,12/1/14,0,,11/1/18,11.56171563,0,1,47
055.21.01.103.00,12/1/14,0,,11/1/18,11.66992921,0,1,47
055.21.01.104.00,12/1/14,0,,11/1/18,11.68266824,0,1,47
055.21.01.107.00,12/1/14,0,,11/1/18,11.66821835,0,1,47
055.21.01.164.00,12/1/14,0,,11/1/18,11.52781408,0,1,47
055.21.01.170.00,12/1/14,0,6/1/15,,11.51292546,1,0,6
055.23.04.003.00,12/1/14,0,,,11.54248427,0,0,60
055.23.10.004.00,12/1/14,1,,7/1/17,11.28978191,0,1,31
055.23.10.004.00,12/1/14,1,,11/1/17,11.28978191,0,1,35
055.23.17.018.00,12/1/14,0,,6/1/17,11.56171563,0,1,30
055.23.17.018.00,12/1/14,0,,8/1/18,11.56171563,0,1,44
055.23.19.014.00,12/1/14,0,,3/1/17,,0,1,27
055.31.03.050.00,12/1/14,0,,,9.61580548,0,0,60
055.31.09.033.00,12/1/14,0,,,9.903487553,0,0,60
055.31.09.034.00,12/1/14,0,,,9.903487553,0,0,60
055.31.10.004.00,12/1/14,0,,2/1/15,8.999619341,0,1,2
055.31.10.004.00,12/1/14,0,,2/1/15,8.999619341,0,1,2
055.32.02.022.00,12/1/14,0,,,9.798127037,0,0,60
055.32.04.031.00,12/1/14,0,,,11.12726298,0,0,60
055.32.04.070.00,12/1/14,0,,10/1/17,13.65299163,0,1,34
055.32.04.084.00,12/1/14,0,,,12.15477935,0,0,60
055.32.08.002.00,12/1/14,0,,,10.93310697,0,0,60
055.32.14.005.00,12/1/14,0,6/1/15,,10.72106231,1,0,6
055.32.17.011.00,12/1/14,0,,10/1/17,13.65299163,0,1,34
055.32.17.012.00,12/1/14,0,,10/1/17,13.65299163,0,1,34
055.41.14.002.00,12/1/14,0,,6/1/16,11.64395373,0,1,18
056.11.03.007.00,12/1/14,0,,,11.42954386,0,0,60
056.11.08.046.00,12/1/14,0,,,10.81977828,0,0,60
056.13.02.102.00,12/1/14,0,,,11.50287513,0,0,60
056.13.04.010.00,12/1/14,0,,8/1/18,10.86856845,0,1,44
056.13.17.002.00,12/1/14,0,,,11.8493977,0,0,60
056.13.18.007.00,12/1/14,0,,3/1/15,11.08214255,0,1,3
056.14.01.023.00,12/1/14,0,,,11.28978191,0,0,60
056.23.03.001.00,12/1/14,0,,,11.05564061,0,0,60
056.31.01.016.00,12/1/14,0,1/1/15,,11.26830288,1,0,1
056.31.05.008.00,12/1/14,0,3/1/15,,10.94376426,1,0,3
056.31.12.010.00,12/1/14,0,1/1/15,,10.74935582,1,0,1
056.31.12.019.00,12/1/14,0,,,11.28978191,0,0,60
056.31.18.013.00,12/1/14,0,,,11.08214255,0,0,60
056.32.05.015.01,12/1/14,0,,,11.61908566,0,0,60
056.32.10.008.00,12/1/14,0,,,11.71993963,0,0,60
056.32.13.011.00,12/1/14,0,,3/1/15,11.24635236,0,1,3
056.32.15.018.00,12/1/14,0,,7/1/16,10.27505111,0,1,19
056.32.15.018.00,12/1/14,0,,12/1/16,10.27505111,0,1,24
056.32.19.004.00,12/1/14,0,,,10.95779958,0,0,60
056.32.23.026.00,12/1/14,0,,,9.581903928,0,0,60
056.32.28.009.00,12/1/14,0,,,10.62861778,0,0,60
056.32.28.010.11,12/1/14,0,,9/1/15,10.97678203,0,1,9
056.41.03.018.00,12/1/14,0,,,10.73856823,0,0,60
056.41.03.074.00,12/1/14,0,,,10.91508846,0,0,60
056.43.07.001.00,12/1/14,0,,,11.28978191,0,0,60
056.44.00.001.09,12/1/14,0,,,9.903487553,0,0,60
056.44.05.008.00,12/1/14,0,,,10.08580911,0,0,60
057.10.00.016.01,12/1/14,0,,,11.77528973,0,0,60
058.40.00.224.00,12/1/14,0,,,11.56171563,0,0,60
059.30.00.018.00,12/1/14,0,,,10.91508846,0,0,60
059.30.10.028.00,12/1/14,0,,,12.31268238,0,0,60
059.40.00.398.00,12/1/14,0,,,11.64307615,0,0,60
071.00.00.061.00,12/1/14,0,,,11.14186178,0,0,60
